Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
19,May - M051990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,13.8,98.4,NA,379
20,May - M051990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",11.2,82.5,NA,291
158,May - M051990,Rajasthan,Jaipur,NA,Industrial Area,6.6,6.9,NA,435
157,May - M051990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,6.6,NA,483
156,May - M051990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,8.5,NA,647
20,June - M061990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",23.4,98,NA,176
17,June - M061990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,12.1,51.8,NA,258
18,June - M061990,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,10.3,65.4,NA,175
19,June - M061990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,18.3,69.9,NA,260
16,June - M061990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",13.4,84.6,NA,154
158,June - M061990,Rajasthan,Jaipur,NA,Industrial Area,6.5,6.9,NA,391
157,June - M061990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,6.3,NA,536
156,June - M061990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,8,NA,579
16,July - M071990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",14.7,96.1,NA,144
17,July - M071990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,16.2,66.8,NA,187
20,July - M071990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",16.9,91.5,NA,153
19,July - M071990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,18,86.7,NA,188
18,July - M071990,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,14.7,97.1,NA,169
157,July - M071990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,5.6,NA,NA
156,July - M071990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,5.9,NA,NA
158,July - M071990,Rajasthan,Jaipur,NA,Industrial Area,5,6.5,NA,NA
157,August - M081990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,5.9,NA,NA
156,August - M081990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,7.2,NA,NA
158,August - M081990,Rajasthan,Jaipur,NA,Industrial Area,5,6.3,NA,NA
16,August - M081990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",13.3,80,NA,177
20,August - M081990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",15.3,86.2,NA,199
18,August - M081990,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,16.7,95.1,NA,126
19,August - M081990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,17.6,88.3,NA,135
17,August - M081990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,17.3,58.4,NA,192
157,September - M091990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,5.9,NA,NA
156,September - M091990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,7.5,NA,NA
158,September - M091990,Rajasthan,Jaipur,NA,Industrial Area,5,6.3,NA,NA
16,September - M091990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",16.6,68.3,NA,112
20,September - M091990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",14.9,122.2,NA,168
18,September - M091990,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,11.8,29.6,NA,109
17,September - M091990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,21.4,90,NA,147
19,September - M091990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,18.7,63.4,NA,149
157,October - M101990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,10.7,NA,NA
156,October - M101990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,14.1,NA,NA
158,October - M101990,Rajasthan,Jaipur,NA,Industrial Area,5.4,11.8,NA,NA
16,October - M101990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",14.5,94.8,NA,179
20,October - M101990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",19.3,84.4,NA,186
18,October - M101990,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,19.4,55,NA,124
19,October - M101990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,25.9,61.8,NA,143
17,October - M101990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,18.6,57.4,NA,194
157,November - M111990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,15.7,NA,NA
156,November - M111990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5.5,12.7,NA,NA
158,November - M111990,Rajasthan,Jaipur,NA,Industrial Area,17.8,16.1,NA,NA
16,November - M111990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",15.7,83.5,NA,187
20,November - M111990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",14.8,96.3,NA,224
18,November - M111990,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,11.1,74,NA,101
19,November - M111990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,16.9,96.7,NA,143
17,November - M111990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,13.9,64.5,NA,191
157,December - M121990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5,14.6,NA,NA
156,December - M121990,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",5.3,19.6,NA,NA
158,December - M121990,Rajasthan,Jaipur,NA,Industrial Area,12,14.7,NA,NA
16,December - M121990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",15.9,86,NA,194
20,December - M121990,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",9.9,103.3,NA,175
18,December - M121990,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,13.9,95.4,NA,97
19,December - M121990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,10.5,98,NA,136
17,December - M121990,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,14.3,108.1,NA,193
