Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
9,March - M031996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,337
10,March - M031996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,429
15,March - M031996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,200
14,March - M031996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,151
162,April - M041996,West Bengal,Calcutta,NA,Industrial Area,16,26.2,NA,450
163,April - M041996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",10.4,28.3,NA,351
164,April - M041996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6,7.6,NA,179
11,April - M041996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,235
8,April - M041996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,265
9,April - M041996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,342
10,April - M041996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,368
15,April - M041996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,157
14,April - M041996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,137
162,May - M051996,West Bengal,Calcutta,NA,Industrial Area,7.1,31.1,NA,433
163,May - M051996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6.5,22.9,NA,217
164,May - M051996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6,4.4,NA,NA
11,May - M051996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,229
8,May - M051996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,225
9,May - M051996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,264
10,May - M051996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,315
15,May - M051996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,161
14,May - M051996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,206
162,June - M061996,West Bengal,Calcutta,NA,Industrial Area,8.3,23.8,NA,1503
163,June - M061996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",11.2,27.8,NA,2366
164,June - M061996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6,6.6,NA,1844
11,June - M061996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,160
8,June - M061996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,178
9,June - M061996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,249
10,June - M061996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,212
15,June - M061996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,224
14,June - M061996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,103
162,July - M071996,West Bengal,Calcutta,NA,Industrial Area,10.2,22.4,NA,460
163,July - M071996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",10,28.4,NA,263
164,July - M071996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6.9,10.4,NA,65
15,July - M071996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,98
14,July - M071996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,122
11,July - M071996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,152
8,July - M071996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,191
9,July - M071996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,157
10,July - M071996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,193
164,August - M081996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",16.2,14.6,NA,453
162,August - M081996,West Bengal,Calcutta,NA,Industrial Area,12.8,27.4,NA,315
163,August - M081996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",11.5,26.4,NA,238
15,August - M081996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,111
14,August - M081996,West Bengal,Haldia,CMEC,Industrial Area,NA,NA,NA,37
11,August - M081996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,118
8,August - M081996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,175
9,August - M081996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,119
10,August - M081996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,169
162,September - M091996,West Bengal,Calcutta,NA,Industrial Area,31.9,35.3,NA,374
163,September - M091996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",21.1,17,NA,NA
164,September - M091996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",7.9,13.2,NA,143
11,September - M091996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,97
8,September - M091996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,222
9,September - M091996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,213
10,September - M091996,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,NA,NA,NA,192
162,October - M101996,West Bengal,Calcutta,NA,Industrial Area,33.3,35.7,NA,452
163,October - M101996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",108.7,58.8,NA,259
164,October - M101996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",12.3,33.7,NA,309
162,November - M111996,West Bengal,Calcutta,NA,Industrial Area,39.4,34.5,NA,414
163,November - M111996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",41,63.3,NA,524
164,November - M111996,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",8.3,25.7,NA,381
