Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
38,August - M081991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,11.9,18.1,NA,136
74,August - M081991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",5.7,31.3,NA,161
73,August - M081991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",7.6,32.1,NA,215
72,August - M081991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,6.5,34.4,NA,142
75,August - M081991,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",14.2,12,NA,45
159,August - M081991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",7.1,20.8,NA,NA
160,August - M081991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6,7.5,NA,80
161,August - M081991,Tamil Nadu,Madras,NA,Industrial Area,7.8,16.9,NA,127
38,September - M091991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,23.1,36,NA,202
74,September - M091991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",13.8,35.2,NA,160
73,September - M091991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",14.3,30.1,NA,182
72,September - M091991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,27.6,39.5,NA,163
71,September - M091991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,30.2,26.7,NA,123
75,September - M091991,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",14.9,10.8,NA,58
159,September - M091991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6.4,15.3,NA,100
160,September - M091991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6,6.1,NA,56
161,September - M091991,Tamil Nadu,Madras,NA,Industrial Area,10.2,16.7,NA,NA
205,September - M091991,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,NA,NA,NA,194
38,October - M101991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,40,22,NA,182
74,October - M101991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",9.9,48.8,NA,130
73,October - M101991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",11.5,25,NA,150
72,October - M101991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,44.4,25.3,NA,122
71,October - M101991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,34.3,33.5,NA,94
75,October - M101991,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",18.4,13,NA,43
159,October - M101991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",7.3,23.9,NA,66
160,October - M101991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6.8,10.9,NA,67
161,October - M101991,Tamil Nadu,Madras,NA,Industrial Area,13.6,23.6,NA,NA
159,November - M111991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6.9,23.8,NA,125
160,November - M111991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",6.4,8.9,NA,73
161,November - M111991,Tamil Nadu,Madras,NA,Industrial Area,12.6,14.8,NA,NA
159,December - M121991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",10.1,11.1,NA,100
160,December - M121991,Tamil Nadu,Madras,NA,"Residential, Rural and other Areas",7.2,6.2,NA,55
161,December - M121991,Tamil Nadu,Madras,NA,Industrial Area,8.7,6.5,NA,NA
38,December - M121991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,62.4,17.5,NA,234
71,December - M121991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,57.3,39,NA,119
72,December - M121991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,6,26.1,NA,235
73,December - M121991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",2.2,23.2,NA,162
74,December - M121991,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",18.7,37.9,NA,190
75,December - M121991,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",5.3,7.2,NA,51
205,December - M121991,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,7.2,16.4,NA,82
206,December - M121991,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,8.2,5.4,NA,47
207,December - M121991,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,8,12.4,NA,44
