Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
284,July - M071999,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",12.3,15,NA,258
44,August - M081999,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",102.4,63.6,NA,119
45,August - M081999,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,98.3,72.9,NA,199
46,August - M081999,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,69.8,51.2,NA,92
172,August - M081999,Bihar,Jamshedpur,NA,Industrial Area,48.4,60.7,NA,187
174,August - M081999,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",49.6,48.9,NA,175
210,August - M081999,Bihar,Patna,Bihar Pollution Control Board,NA,7.9,9.3,NA,77
284,August - M081999,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",14.4,16.6,NA,329
44,September - M091999,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",48,48.3,NA,141
45,September - M091999,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,46.2,62.9,NA,244
46,September - M091999,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,59.1,54.1,NA,170
172,September - M091999,Bihar,Jamshedpur,NA,Industrial Area,53.1,51.9,NA,193
174,September - M091999,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",64.1,57.5,NA,208
210,September - M091999,Bihar,Patna,Bihar Pollution Control Board,NA,7.8,10.3,NA,96
284,September - M091999,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",15.6,19.6,NA,328
44,October - M101999,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",56.6,55.5,NA,171
45,October - M101999,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,56,70.4,NA,332
46,October - M101999,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,54.2,43.5,NA,132
172,October - M101999,Bihar,Jamshedpur,NA,Industrial Area,56.4,58,NA,193
174,October - M101999,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",60.1,59,NA,167
210,October - M101999,Bihar,Patna,Bihar Pollution Control Board,NA,10,12.6,NA,139
284,October - M101999,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",16.8,19.4,NA,531
210,November - M111999,Bihar,Patna,Bihar Pollution Control Board,NA,11.8,13.8,NA,137
44,November - M111999,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",70.7,74.3,NA,304
45,November - M111999,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,61.6,54.4,NA,457
46,November - M111999,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,55.1,42.4,NA,186
172,November - M111999,Bihar,Jamshedpur,NA,Industrial Area,62.3,61.2,NA,175
174,November - M111999,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",62.7,62,NA,253
284,December - M121999,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",22.2,26.8,NA,493
172,December - M121999,Bihar,Jamshedpur,NA,Industrial Area,53.1,49.5,NA,191
174,December - M121999,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",58.5,55.3,NA,199
44,December - M121999,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",68.3,46.8,NA,250
45,December - M121999,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,108.2,65.5,NA,663
46,December - M121999,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,66.5,51.3,NA,215
